ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3117.0,11.0,6.0,13294.0,12.0,4.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3094.0,17.0,11.0,22012.0,162.0,133.0,9.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3119.0,1.0,23.0,1925.0,88.0,76.0,6.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3104.0,16.0,7.0,20019.0,127.0,102.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3130.0,14.0,13.0,18227.0,98.0,72.0,5.0,3.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3067.0,17.0,8.0,21745.0,82.0,48.0,3.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3034.0,18.0,5.0,22903.0,37.0,26.0,3.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3030.0,1.0,26.0,2198.0,53.0,42.0,3.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3123.0,13.0,6.0,15976.0,61.0,40.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,3.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3026.0,18.0,1.0,22309.0,77.0,68.0,5.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3026.0,18.0,1.0,22248.0,27.0,17.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3102.0,1.0,29.0,3307.0,9.0,8.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3127.0,4.0,3.0,6646.0,137.0,99.0,8.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3074.0,9.0,21.0,11980.0,130.0,95.0,2.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3080.0,2.0,3.0,5600.0,52.0,39.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3141.0,21.0,1.0,24223.0,73.0,53.0,6.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3110.0,9.0,5.0,11196.0,185.0,98.0,4.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3114.0,5.0,1.0,7412.0,3.0,3.0,1.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3114.0,5.0,1.0,7412.0,3.0,3.0,1.0,2.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3059.0,7.0,3.0,9442.0,99.0,64.0,6.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,1.0,10,C,50,La variable P10C50A tiene información y no has ganancia agrícola o no agrícola,10C05022,
3005.0,5.0,11.0,8343.0,86.0,80.0,4.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3092.0,15.0,3.0,19013.0,69.0,49.0,4.0,1.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3125.0,3.0,14.0,6310.0,71.0,55.0,3.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3050.0,3.0,14.0,6310.0,258.0,227.0,6.0,3.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3113.0,8.0,5.0,10454.0,22.0,15.0,3.0,1.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3002.0,4.0,3.0,6582.0,246.0,152.0,10.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3123.0,13.0,6.0,15976.0,83.0,55.0,1.0,3.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3131.0,4.0,4.0,6737.0,38.0,30.0,4.0,3.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3092.0,15.0,3.0,19013.0,110.0,76.0,6.0,1.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3111.0,7.0,19.0,9980.0,136.0,98.0,9.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3046.0,5.0,1.0,7476.0,152.0,146.0,9.0,2.0,10,C,51,Hay información en la variable número de empleados y no debe tener porque son asalariados,10C05104,
3087.0,19.0,11.0,22961.0,33.0,23.0,1.0,2.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3008.0,7.0,5.0,9541.0,76.0,61.0,4.0,4.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3043.0,7.0,3.0,9442.0,150.0,101.0,9.0,1.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3034.0,18.0,5.0,22903.0,50.0,34.0,4.0,1.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3034.0,18.0,5.0,22903.0,37.0,26.0,3.0,2.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,2.0,10,C,52,Indicaron no en p10c52a y hay información en p10c52b,10C05202,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,1.0,10,C,52,Trabajadores sin remuneración y contestaron la p10c52a,10C05202,
3087.0,19.0,11.0,22961.0,33.0,23.0,1.0,2.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3008.0,7.0,5.0,9541.0,76.0,61.0,4.0,4.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3043.0,7.0,3.0,9442.0,150.0,101.0,9.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3034.0,18.0,5.0,22903.0,50.0,34.0,4.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3089.0,9.0,14.0,11525.0,186.0,156.0,3.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,2.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3008.0,5.0,13.0,8535.0,33.0,25.0,2.0,1.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,2.0,10,C,52,Revisar cuenta propia e indica que han tenido empleado remunerado p10c52a,10C05204,
3086.0,20.0,2.0,23655.0,78.0,46.0,4.0,2.0,10,D,1,"Valores fuera del rango ""1 y 2"" de respuesta, respuestas invalidas, Verifique sección D pregunta 1.",10D00104,
3052.0,13.0,1.0,15534.0,130.0,73.0,1.0,1.0,10,D,8,Verifique sección D pregunta 8. No se respeto el salto de la categoría ocupacional para la existencia de información sobre la motivación para realizar el trabajo.,10D00803,
3052.0,13.0,1.0,15534.0,130.0,73.0,1.0,1.0,10,D,9,Verifique sección D pregunta 9. No se respeto el salto al haber tenido información en la motivación para realizar el trabajo.,10D00904,
3121.0,5.0,6.0,8013.0,165.0,127.0,9.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3087.0,19.0,11.0,22961.0,115.0,84.0,1.0,4.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3124.0,2.0,3.0,5574.0,226.0,154.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3124.0,2.0,3.0,5574.0,126.0,80.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3040.0,10.0,8.0,12554.0,4.0,3.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3008.0,7.0,5.0,9593.0,140.0,78.0,8.0,2.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3068.0,17.0,7.0,21623.0,72.0,45.0,5.0,3.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3024.0,2.0,3.0,5600.0,170.0,126.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3052.0,13.0,1.0,15534.0,130.0,73.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3037.0,3.0,1.0,5885.0,166.0,37.0,5.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3067.0,17.0,8.0,21684.0,299.0,172.0,5.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3030.0,1.0,26.0,2198.0,53.0,42.0,3.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3102.0,1.0,29.0,3307.0,9.0,8.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3074.0,9.0,24.0,12093.0,5.0,4.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3122.0,6.0,3.0,8786.0,58.0,37.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3087.0,19.0,7.0,23319.0,26.0,20.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3049.0,15.0,3.0,19053.0,134.0,113.0,7.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3066.0,15.0,5.0,19110.0,92.0,55.0,7.0,5.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3124.0,2.0,1.0,5502.0,43.0,27.0,2.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3004.0,14.0,12.0,18084.0,249.0,163.0,10.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3136.0,5.0,13.0,8475.0,109.0,87.0,7.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3083.0,12.0,13.0,14585.0,71.0,49.0,4.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3038.0,3.0,8.0,6164.0,163.0,133.0,8.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3038.0,3.0,8.0,6164.0,204.0,167.0,10.0,2.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3111.0,7.0,18.0,9911.0,71.0,36.0,5.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3111.0,7.0,10.0,9749.0,22.0,12.0,1.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3079.0,9.0,1.0,10952.0,148.0,100.0,3.0,1.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3132.0,2.0,3.0,5574.0,206.0,136.0,1.0,2.0,10,D,10,"verifique sección D pregunta 10B. Indico que que si recibió bonificaciones en especie, pero no existe información en cuanto le costaría lo que recibió",10D01005,
3101.0,6.0,2.0,8720.0,57.0,39.0,3.0,1.0,12,A,2,La persona dice que NO ha utilizado celular (P12A01) e indica que usa Smartphone (P12A02),12A00201,
3002.0,4.0,3.0,6582.0,98.0,69.0,5.0,1.0,12,A,2,La persona dice que NO ha utilizado celular (P12A01) e indica que usa Smartphone (P12A02),12A00201,
3124.0,2.0,3.0,5574.0,104.0,61.0,1.0,3.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3101.0,6.0,2.0,8720.0,57.0,39.0,3.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3101.0,6.0,2.0,8720.0,57.0,39.0,3.0,3.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3093.0,7.0,6.0,9657.0,105.0,78.0,1.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3103.0,17.0,11.0,22025.0,96.0,63.0,7.0,2.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3122.0,6.0,1.0,8591.0,27.0,27.0,1.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3050.0,3.0,14.0,6310.0,258.0,227.0,6.0,3.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3002.0,4.0,3.0,6582.0,98.0,69.0,5.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3052.0,13.0,6.0,15976.0,175.0,113.0,2.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3123.0,13.0,6.0,15976.0,39.0,26.0,1.0,1.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3136.0,7.0,5.0,9593.0,19.0,9.0,2.0,8.0,12,A,3,"No usa celular (P12A01) o no usa Smartphone (P12A02) y aparecen respuestas en lo usa para llamadas (P12A03A) o para aplicaciones (P12A03B), revise respuestas A01, A02,A03A y A03B",12A00302,
3118.0,1.0,5.0,220.0,92.0,83.0,4.0,5.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3001.0,4.0,14.0,7201.0,70.0,47.0,3.0,5.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3101.0,6.0,2.0,8720.0,57.0,39.0,3.0,1.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3003.0,5.0,6.0,8013.0,146.0,112.0,8.0,1.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3128.0,16.0,7.0,20019.0,50.0,41.0,1.0,1.0,12,A,5,La respuesta en si tiene celular (P12A04) es No y el valor en tiene Smartphone (P12A05) debe ser Si o No,12A00502,
3033.0,13.0,17.0,16615.0,141.0,99.0,5.0,3.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,
3019.0,11.0,1.0,13146.0,28.0,13.0,1.0,1.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,
3034.0,19.0,9.0,23419.0,149.0,128.0,9.0,3.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,
3128.0,16.0,7.0,20019.0,50.0,41.0,1.0,4.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,
3061.0,16.0,15.0,21061.0,30.0,27.0,3.0,2.0,12,A,9,Tiene valor en el Lugar que ha utilizado internet pero indicó que no ha utilizado internet,12A00910,
3016.0,6.0,2.0,8688.0,62.0,57.0,1.0,1.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3028.0,14.0,10.0,17946.0,86.0,55.0,1.0,3.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3051.0,20.0,7.0,23995.0,101.0,62.0,3.0,3.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3110.0,9.0,21.0,11980.0,232.0,174.0,1.0,3.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3137.0,10.0,9.0,12568.0,203.0,115.0,8.0,1.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3126.0,7.0,5.0,9525.0,31.0,22.0,2.0,3.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,4.0,12,A,12,El valor de la Pregunta no es 1 o 2 no necesita Internet porque no le es útil o no le es interesante,12A01201,
3060.0,12.0,10.0,14441.0,81.0,41.0,4.0,3.0,P,A,4,"Verifique seccion: A, pregunta: 4. El valor de la variable año en la pregunta ""cual es la fecha de nacimiento"" fecha de nacimiento es menor a 1900",CPA00403,
3088.0,16.0,6.0,19923.0,102.0,80.0,1.0,1.0,P,A,4,"Verifique seccion: A, pregunta: 4. El valor de la variable año en la pregunta ""cual es la fecha de nacimiento"" fecha de nacimiento es menor a 1900",CPA00403,
